Date/Time,Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 10/20  03:00:00,0.0,0.0,3861201.791338584,44533202.00181078,57609860.11373618,57609860.11373618,6791184.0 
 10/20  04:00:00,0.0,0.0,3861201.791338584,44533202.00181078,57609860.11373618,57609860.11373618,6791184.0 
 10/20  05:00:00,0.0,0.0,3861201.791338584,44533202.00181078,57609860.11373618,57609860.11373618,6791184.0 
 10/20  06:00:00,466282.1151243631,203267501.86024363,10829279.40873432,55180531.87831212,144495292.19099195,144495292.19099195,6791184.0 
 10/20  07:00:00,0.0,194560683.778561,39026655.86785723,95796493.41677365,200860143.916684,200860143.91668404,6791184.0 
 10/20  08:00:00,120843.51909178659,248172378.99668218,103358527.86849886,204227663.7591693,379328371.9881834,379328371.9881834,6791184.0 
 10/20  09:00:00,0.0,269279551.0221158,93404869.80908078,174055806.61631219,342845797.640906,342845797.6409059,6791184.0 
 10/20  10:00:00,0.0,320850692.32885798,93124323.85391507,167093070.35257594,347031592.35982206,347031592.35982206,6791184.0 
 10/20  11:00:00,0.0,372985227.22096887,93124323.85391507,174055806.61631219,364555366.3539844,364555366.3539845,16031607.238831113 
 10/20  12:00:00,0.0,345943853.9379107,93124323.85391507,177667514.30607478,358925115.1429092,358925115.1429093,30138981.08068471 
 10/20  13:00:00,0.0,375724494.2326596,93124323.85391507,179858086.8360924,368900833.5059331,368900833.5059331,24970652.308523798 
 10/20  14:00:00,0.0,407359104.0998578,93124323.85391507,167093070.35257594,368250420.090733,368250420.09073308,17010113.1820582 
 10/20  15:00:00,0.0,391117789.0128678,93124323.85391507,167093070.35257594,370392892.2160642,370392892.2160642,15543322.8448539 
 10/20  16:00:00,0.0,393126366.45740559,93124323.85391507,177537174.74818034,390324005.71599659,390324005.7159966,20477988.41465047 
 10/20  17:00:00,0.0,342808334.88944396,51735735.47439728,140923939.57316489,296507851.1126609,296507851.11266097,11056483.647757533 
 10/20  18:00:00,0.0,257787743.65198458,33461866.191069619,69106004.40578464,184989675.02633143,184989675.02633143,10997365.143008294 
 10/20  19:00:00,0.0,225542189.1344828,39455915.84359869,59822356.05413629,179559760.47518564,179559760.4751856,10918323.891374013 
 10/20  20:00:00,0.0,219107072.09579934,26303943.895732467,59822356.05413629,163982015.60140334,163982015.60140334,6791184.0 
 10/20  21:00:00,0.0,214616121.92655928,26303943.895732467,55180531.87831212,156670735.13874249,156670735.13874249,6791184.0 
 10/20  22:00:00,0.0,0.0,13151971.947866233,55180531.87831212,80271371.63626296,80271371.63626296,6791184.0 
 10/20  23:00:00,0.0,0.0,6575985.9739331169,55180531.87831212,73691760.40172555,73691760.40172553,6791184.0 
 10/20  24:00:00,0.0,0.0,4802369.727932371,44533202.00181078,58551584.40070834,58551584.40070834,6791184.0 
 10/21  01:00:00,0.0,0.0,3861201.791338584,33399901.5013581,46359235.70955594,46359235.70955593,6791184.0 
 10/21  02:00:00,0.0,0.0,3861201.791338584,33399901.5013581,46359235.70955594,46359235.70955593,6791184.0 
 10/21  03:00:00,0.0,0.0,3861201.791338584,33399901.5013581,46359235.70955594,46359235.70955593,6791184.0 
 10/21  04:00:00,0.0,0.0,3861201.791338584,33399901.5013581,46359235.70955594,46359235.70955593,6791184.0 
 10/21  05:00:00,0.0,0.0,3861201.791338584,33399901.5013581,46359235.70955594,46359235.70955593,6791184.0 
 10/21  06:00:00,620915.007932209,183713483.13519336,10829279.40873432,55180531.87831212,112383642.41506598,112383642.41506598,6791184.0 
 10/21  07:00:00,0.0,173779052.03103874,13106666.304407649,73747828.58160882,118569241.07018839,118569241.07018839,6791184.0 
 10/21  08:00:00,622.5773744245089,175496800.56032554,35590432.29925815,85222049.46327476,147123426.14167393,147123426.14167393,6791184.0 
 10/21  09:00:00,22136.939082437675,180876998.69994093,31340212.736698156,93345241.77096707,153338087.29352124,153338087.29352127,6791184.0 
 10/21  10:00:00,0.0,191750267.40687297,31041441.284638365,89863873.63909894,152500287.50983507,152500287.50983513,6791184.0 
 10/21  11:00:00,0.0,197830650.14282904,31041441.284638365,97987065.94679125,162747285.70005203,162747285.70005209,6791184.0 
 10/21  12:00:00,0.0,222308974.8045842,15520720.642319182,72652542.31660003,127143108.57739206,127143108.57739206,6791184.0 
 10/21  13:00:00,0.0,238474907.80333234,15520720.642319182,63368893.96495168,123829162.39888981,123829162.39888981,6791184.0 
 10/21  14:00:00,0.0,235495034.43110816,15520720.642319182,57566613.74517146,123260757.40343261,123260757.40343258,6791184.0 
 10/21  15:00:00,0.0,256037270.52170835,15520720.642319182,52924789.569347288,131274490.37306597,131274490.37306598,6791184.0 
 10/21  16:00:00,0.0,259366112.02064026,15520720.642319182,54085245.61330333,142053257.6400521,142053257.64005215,6791184.0 
 10/21  17:00:00,0.0,220492731.07943885,5189159.830177356,48348135.17247035,121544864.42363042,121544864.42363042,6791184.0 
 10/21  18:00:00,0.0,0.0,5977843.3264318429,41385398.90873409,52788715.69244002,52788715.69244002,6791184.0 
 10/21  19:00:00,0.0,0.0,4802369.727932371,33399901.5013581,49846189.6529797,49846189.652979698,6791184.0 
 10/21  20:00:00,0.0,0.0,3861201.791338584,33399901.5013581,48904615.70955594,48904615.70955593,6791184.0 
 10/21  21:00:00,0.0,0.0,3861201.791338584,33399901.5013581,48904615.70955594,48904615.70955593,6791184.0 
 10/21  22:00:00,0.0,0.0,3861201.791338584,33399901.5013581,48904615.70955594,48904615.70955593,6791184.0 
 10/21  23:00:00,0.0,0.0,3861201.791338584,33399901.5013581,48904615.70955594,48904615.70955593,6791184.0 
 10/21  24:00:00,0.0,0.0,3861201.791338584,33399901.5013581,46359235.70955594,46359235.70955593,6791184.0 
 10/22  01:00:00,0.0,0.0,3861201.791338584,33399901.5013581,46359235.70955594,46359235.70955593,6791184.0 
 10/22  02:00:00,0.0,0.0,3861201.791338584,33399901.5013581,46359235.70955594,46359235.70955593,6791184.0 
 10/22  03:00:00,0.0,0.0,3861201.791338584,33399901.5013581,46359235.70955594,46359235.70955593,6791184.0 
 10/22  04:00:00,0.0,0.0,3861201.791338584,33399901.5013581,46359235.70955594,46359235.70955593,6791184.0 
 10/22  05:00:00,0.0,0.0,3861201.791338584,33399901.5013581,46359235.70955594,46359235.70955593,6791184.0 
 10/22  06:00:00,0.0,0.0,5897289.928284483,41385398.90873409,66846578.21787359,66846578.21787359,6791184.0 
 10/22  07:00:00,0.0,0.0,6547290.955968192,41385398.90873409,58071308.82725182,58071308.82725182,6791184.0 
 10/22  08:00:00,0.0,0.0,5823689.584885053,41385398.90873409,47921852.98808659,47921852.98808659,6791184.0 
 10/22  09:00:00,0.0,0.0,5204424.395797347,41385398.90873409,47302326.125240419,47302326.12524042,6791184.0 
 10/22  10:00:00,0.0,0.0,5173573.547439723,41385398.90873409,47271447.37041931,47271447.37041931,6791184.0 
 10/22  11:00:00,0.0,0.0,5173573.547439723,41385398.90873409,47271447.37041931,47271447.37041931,6791184.0 
 10/22  12:00:00,519198.8341723907,65872674.205929059,5173573.547439723,41385398.90873409,60697575.726718638,60697575.726718638,6791184.0 
 10/22  13:00:00,513698.45531704209,157888115.80042608,5173573.547439723,41385398.90873409,84684795.20390585,84684795.20390585,6791184.0 
 10/22  14:00:00,224031.1427949053,172442304.69170637,5173573.547439723,41385398.90873409,92876860.18781807,92876860.18781807,6791184.0 
 10/22  15:00:00,7813.894447414896,78429945.38983804,5173573.547439723,41385398.90873409,69007404.07105205,69007404.07105203,6791184.0 
 10/22  16:00:00,492081.41590307766,152359132.96458195,5173573.547439723,41385398.90873409,92982901.42903437,92982901.42903435,6791184.0 
 10/22  17:00:00,255309.90099266536,176377376.1180963,5179615.743675357,41385398.90873409,101567249.8203735,101567249.82037349,6791184.0 
 10/22  18:00:00,0.0,95221193.71578412,4438614.787221013,33399901.5013581,72218506.76716943,72218506.76716943,6791184.0 
 10/22  19:00:00,0.0,0.0,3861201.791338584,33399901.5013581,48904615.70955594,48904615.70955593,6791184.0 
 10/22  20:00:00,0.0,0.0,3861201.791338584,33399901.5013581,48904615.70955594,48904615.70955593,6791184.0 
 10/22  21:00:00,0.0,0.0,3861201.791338584,33399901.5013581,48904615.70955594,48904615.70955593,6791184.0 
 10/22  22:00:00,0.0,0.0,3861201.791338584,33399901.5013581,48904615.70955594,48904615.70955593,6791184.0 
 10/22  23:00:00,0.0,0.0,3861201.791338584,33399901.5013581,48904615.70955594,48904615.70955593,6791184.0 
 10/22  24:00:00,0.0,0.0,3861201.791338584,33399901.5013581,46359235.70955594,46359235.70955593,6791184.0 
 10/23  01:00:00,0.0,0.0,3861201.791338584,44533202.00181078,57609860.11373618,57609860.11373618,6791184.0 
 10/23  02:00:00,0.0,0.0,3861201.791338584,44533202.00181078,57609860.11373618,57609860.11373618,6791184.0 
 10/23  03:00:00,0.0,0.0,3861201.791338584,44533202.00181078,57609860.11373618,57609860.11373618,6791184.0 
 10/23  04:00:00,0.0,0.0,3861201.791338584,44533202.00181078,57609860.11373618,57609860.11373618,6791184.0 
 10/23  05:00:00,0.0,0.0,3861201.791338584,44533202.00181078,57609860.11373618,57609860.11373618,6791184.0 
 10/23  06:00:00,880785.462758682,174833521.64045645,10829279.40873432,55180531.87831212,106655652.98274407,106655652.98274407,6791184.0 
 10/23  07:00:00,11220249.875706897,162160239.19504635,39319998.91322294,95796493.41677365,181893700.33317507,181893700.33317507,6791184.0 
 10/23  08:00:00,1974668.154810309,205417323.66088117,107337469.48992369,204227663.7591693,338354580.2215719,338354580.22157189,6791184.0 
 10/23  09:00:00,1777462.9948830754,215885248.3040659,94056889.00947103,174055806.61631219,301305634.6295493,301305634.6295494,6791184.0 
 10/23  10:00:00,0.0,247272594.8624373,93124323.85391507,167093070.35257594,305834686.9464098,305834686.9464098,6791184.0 
 10/23  11:00:00,0.0,287825623.93864789,93124323.85391507,174055806.61631219,327123749.6328081,327123749.63280817,16042834.449140627 
 10/23  12:00:00,0.0,277322280.28650596,93124323.85391507,177667514.30607478,334597430.6662007,334597430.6662007,26077844.175842048 
 10/23  13:00:00,0.0,336909762.85145297,93124323.85391507,179858086.8360924,355473772.54906168,355473772.54906168,25844712.071350568 
 10/23  14:00:00,0.0,339366998.13689056,93124323.85391507,167093070.35257594,350014756.07913747,350014756.07913759,15614000.517521862 
 10/23  15:00:00,0.0,389353387.21731439,93124323.85391507,167093070.35257594,373774924.2028756,373774924.2028756,15790409.238912259 
 10/23  16:00:00,0.0,417550321.7544664,93124323.85391507,177537174.74818034,402801700.6399029,402801700.63990297,24813628.688070578 
 10/23  17:00:00,0.0,329082220.3479713,51983833.88580326,140923939.57316489,295638734.93362316,295638734.9336232,11063026.124153432 
 10/23  18:00:00,0.0,236232431.0351184,35671457.4975931,69106004.40578464,188669867.8470057,188669867.8470057,10971620.679583993 
 10/23  19:00:00,0.0,220655323.02437944,39455915.84359869,59822356.05413629,183635271.1759717,183635271.1759717,6791184.0 
 10/23  20:00:00,0.0,214243616.1151386,26303943.895732467,59822356.05413629,166246760.98093868,166246760.98093868,10930368.849558892 
 10/23  21:00:00,0.0,208507660.13170103,26303943.895732467,55180531.87831212,156693079.1456785,156693079.1456785,6791184.0 
 10/23  22:00:00,0.0,0.0,13151971.947866233,55180531.87831212,80271371.63626296,80271371.63626296,6791184.0 
 10/23  23:00:00,0.0,0.0,6575985.9739331169,55180531.87831212,73691760.40172555,73691760.40172553,6791184.0 
 10/23  24:00:00,0.0,0.0,4802369.727932371,44533202.00181078,58551584.40070834,58551584.40070834,6791184.0 
 10/24  01:00:00,0.0,0.0,3861201.791338584,44533202.00181078,57609860.11373618,57609860.11373618,6791184.0 
 10/24  02:00:00,0.0,0.0,3861201.791338584,44533202.00181078,57609860.11373618,57609860.11373618,6791184.0 
 10/24  03:00:00,0.0,0.0,3861201.791338584,44533202.00181078,57609860.11373618,57609860.11373618,6791184.0 
 10/24  04:00:00,0.0,0.0,3861201.791338584,44533202.00181078,57609860.11373618,57609860.11373618,6791184.0 
 10/24  05:00:00,0.0,0.0,3861201.791338584,44533202.00181078,57609860.11373618,57609860.11373618,6791184.0 
 10/24  06:00:00,626035.212030115,181138428.0949775,10829279.40873432,55180531.87831212,114099787.09797378,114099787.09797378,6791184.0 
 10/24  07:00:00,8371997.750574071,168616720.43297646,39319998.91322294,95796493.41677365,185492882.69229744,185492882.69229744,6791184.0 
 10/24  08:00:00,1368833.6639093778,216247919.45213533,105097869.83792889,204227663.7591693,345211981.4941838,345211981.4941837,6791184.0 
 10/24  09:00:00,943159.2110607314,219999769.86001046,93742680.2832585,174055806.61631219,311868045.5705098,311868045.5705098,6791184.0 
 10/24  10:00:00,0.0,231764161.9253624,93124323.85391507,167093070.35257594,316689965.8388998,316689965.8388998,6791184.0 
 10/24  11:00:00,0.0,278994385.5704714,93124323.85391507,174055806.61631219,342651201.86760786,342651201.8676078,20676712.637653088 
 10/24  12:00:00,0.0,297952580.1775596,93124323.85391507,177667514.30607478,356644861.0913286,356644861.0913287,26059794.328534709 
 10/24  13:00:00,0.0,335648271.0885649,93124323.85391507,179858086.8360924,372526155.5060667,372526155.5060667,25842407.319313289 
 10/24  14:00:00,0.0,351792674.12600496,93124323.85391507,167093070.35257594,370478311.06647506,370478311.06647506,15589699.168153326 
 10/24  15:00:00,0.0,417729144.32026359,93124323.85391507,167093070.35257594,397724521.0735756,397724521.0735756,15561032.234154486 
 10/24  16:00:00,0.0,451357050.8694369,93124323.85391507,177537174.74818034,423063157.70353808,423063157.703538,20499888.043874995 
 10/24  17:00:00,0.0,356001806.7104728,51796157.436753619,140923939.57316489,306423639.1973274,306423639.19732746,15373030.22908823 
 10/24  18:00:00,0.0,246773200.69617088,34612639.93943597,69106004.40578464,194163291.85884924,194163291.85884924,10992073.781575356 
 10/24  19:00:00,0.0,223577796.53542859,39455915.84359869,59822356.05413629,187638369.18934114,187638369.18934114,6791184.0 
 10/24  20:00:00,0.0,216825350.92199413,26303943.895732467,59822356.05413629,169629727.4930266,169629727.4930266,10927029.503264387 
 10/24  21:00:00,0.0,211587060.65801148,26303943.895732467,55180531.87831212,159828534.0161403,159828534.0161403,6791184.0 
 10/24  22:00:00,0.0,0.0,13151971.947866233,55180531.87831212,80271371.63626296,80271371.63626296,6791184.0 
 10/24  23:00:00,0.0,0.0,6575985.9739331169,55180531.87831212,73691760.40172555,73691760.40172553,6791184.0 
 10/24  24:00:00,0.0,0.0,4802369.727932371,44533202.00181078,58551584.40070834,58551584.40070834,6791184.0 
 10/25  01:00:00,0.0,0.0,3861201.791338584,44533202.00181078,57609860.11373618,57609860.11373618,6791184.0 
 10/25  02:00:00,0.0,0.0,3861201.791338584,44533202.00181078,57609860.11373618,57609860.11373618,6791184.0 
 10/25  03:00:00,0.0,0.0,3861201.791338584,44533202.00181078,57609860.11373618,57609860.11373618,6791184.0 
 10/25  04:00:00,0.0,0.0,3861201.791338584,44533202.00181078,57609860.11373618,57609860.11373618,6791184.0 
 10/25  05:00:00,0.0,0.0,3861201.791338584,44533202.00181078,57609860.11373618,57609860.11373618,6791184.0 
 10/25  06:00:00,619761.9002519036,185951528.4968875,10829279.40873432,55180531.87831212,118108846.42887539,118108846.42887536,6791184.0 
 10/25  07:00:00,5493781.832182331,174753415.30525688,39319998.91322294,95796493.41677365,187039702.5313582,187039702.5313582,6791184.0 
 10/25  08:00:00,1206939.4294137762,224118423.85039524,104438646.9285125,204227663.7591693,349213173.898329,349213173.89832898,6791184.0 
 10/25  09:00:00,829951.1034214114,252852212.72005988,93124323.85391507,174055806.61631219,317438100.813799,317438100.8137991,6791184.0 
 10/25  10:00:00,0.0,307014707.49051436,93124323.85391507,167093070.35257594,329514384.58426859,329514384.58426859,6791184.0 
 10/25  11:00:00,0.0,323656122.0215476,93124323.85391507,174055806.61631219,349198951.7774628,349198951.7774627,20681593.911987448 
 10/25  12:00:00,0.0,302178099.2298711,93124323.85391507,177667514.30607478,356937155.68850758,356937155.68850758,26067950.932042108 
 10/25  13:00:00,0.0,349527103.0266314,93124323.85391507,179858086.8360924,378763507.9588455,378763507.9588455,25850406.997295988 
 10/25  14:00:00,0.0,392377392.14058277,93124323.85391507,167093070.35257594,385906829.66308405,385906829.66308405,15591534.629492216 
 10/25  15:00:00,0.0,394760496.2990399,93124323.85391507,167093070.35257594,394852929.37643107,394852929.37643107,15564029.653156873 
 10/25  16:00:00,0.0,440028351.5922781,93124323.85391507,177537174.74818034,429656493.0393694,429656493.03936949,20504758.816533 
 10/25  17:00:00,0.0,319448239.2713343,51796157.436753619,140923939.57316489,306041731.4140427,306041731.4140427,15374869.05432815 
 10/25  18:00:00,0.0,239476581.27418799,34574465.178786117,69106004.40578464,200080587.68127615,200080587.68127618,10991786.03462521 
 10/25  19:00:00,0.0,224388358.20549567,39455915.84359869,59822356.05413629,194334419.4087776,194334419.40877763,6791184.0 
 10/25  20:00:00,0.0,218155787.70937575,26303943.895732467,59822356.05413629,174339411.3830119,174339411.38301189,10922697.290004105 
 10/25  21:00:00,0.0,213311937.55235965,26303943.895732467,55180531.87831212,164170511.9732548,164170511.9732548,6791184.0 
 10/25  22:00:00,0.0,0.0,13151971.947866233,55180531.87831212,80271371.63626296,80271371.63626296,6791184.0 
 10/25  23:00:00,0.0,0.0,6575985.9739331169,55180531.87831212,73691760.40172555,73691760.40172553,6791184.0 
 10/25  24:00:00,0.0,0.0,4802369.727932371,44533202.00181078,58551584.40070834,58551584.40070834,6791184.0 
 10/26  01:00:00,0.0,0.0,3861201.791338584,44533202.00181078,57609860.11373618,57609860.11373618,6791184.0 
 10/26  02:00:00,0.0,0.0,3861201.791338584,44533202.00181078,57609860.11373618,57609860.11373618,6791184.0 
 10/26  03:00:00,0.0,0.0,3861201.791338584,44533202.00181078,57609860.11373618,57609860.11373618,6791184.0 
