Date/Time,Environment:Site Wind Speed [m/s](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 03/17  10:00:00,2.0,0.0,1727357.0933083569,168808290.85286588,112197669.14960815,167093070.35257594 
 03/17  11:00:00,2.0,0.0,1280295.1531374194,176343898.9566723,112197669.14960815,174055806.61631219 
 03/17  12:00:00,2.0,0.0,4149411.7230328789,174123034.5710932,105376799.00877156,177667514.30607478 
 03/17  13:00:00,2.0,0.0,37314.06608279285,184718033.19657273,103783194.59064785,179858086.8360924 
 03/17  14:00:00,2.0,0.0,0.0,180938665.85322757,103970227.60546223,167093070.35257594 
 03/17  15:00:00,2.0,0.0,0.0,183759387.8401908,109112629.95901419,167093070.35257594 
 03/17  16:00:00,2.0,0.0,0.0,192805172.83757726,112197669.14960815,177537174.74818034 
 03/17  17:00:00,2.0,0.0,578227.6913162785,178160311.6527091,64045949.07789007,140923939.57316489 
 03/17  18:00:00,2.0,0.0,0.0,161380815.28967644,39455915.84359869,69106004.40578464 
 03/17  19:00:00,2.0,0.0,0.0,154589104.41656686,39455915.84359869,59822356.05413629 
 03/17  20:00:00,2.0,0.0,0.0,148649175.82227273,26303943.895732467,59822356.05413629 
 03/17  21:00:00,2.0,0.0,0.0,143103285.5122826,26303943.895732467,55180531.87831212 
 03/17  22:00:00,2.0,0.0,0.0,0.0,13151971.947866233,55180531.87831212 
 03/17  23:00:00,2.0,0.0,0.0,0.0,6575985.9739331169,55180531.87831212 
 03/17  24:00:00,2.0,0.0,0.0,0.0,4802369.727932371,44533202.00181078 
 03/18  01:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/18  02:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/18  03:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/18  04:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/18  05:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/18  06:00:00,2.0,0.0,415600.97738194736,178263032.24005554,10829279.40873432,55180531.87831212 
 03/18  07:00:00,2.0,0.0,1992899.1028670616,145331724.6907754,13151971.947866233,73747828.58160882 
 03/18  08:00:00,2.0,0.0,0.0,155953475.6499178,35346720.49456791,85222049.46327476 
 03/18  09:00:00,2.625,0.0,0.0,165595420.30093105,31482927.508402639,93345241.77096707 
 03/18  10:00:00,3.0,0.0,0.0,173422991.2851203,31041441.284638365,89863873.63909894 
 03/18  11:00:00,3.0,0.0,0.0,181258442.49612678,31041441.284638365,97987065.94679125 
 03/18  12:00:00,3.0,0.0,0.0,182830158.99861584,15520720.642319182,72652542.31660003 
 03/18  13:00:00,3.0,0.0,0.0,185854977.53928039,15520720.642319182,63368893.96495168 
 03/18  14:00:00,3.0,0.0,0.0,186203487.85233868,15520720.642319182,57566613.74517146 
 03/18  15:00:00,3.625,0.0,0.0,183444876.7679456,15520720.642319182,52924789.569347288 
 03/18  16:00:00,4.0,0.0,0.0,183850918.1667819,15520720.642319182,54085245.61330333 
 03/18  17:00:00,4.0,0.0,0.0,187523555.54508514,5181629.809087234,48348135.17247035 
 03/18  18:00:00,4.0,0.0,0.0,0.0,5340004.011394999,41385398.90873409 
 03/18  19:00:00,4.0,0.0,0.0,0.0,4676724.764031,33399901.5013581 
 03/18  20:00:00,4.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/18  21:00:00,3.375,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/18  22:00:00,3.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/18  23:00:00,3.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/18  24:00:00,3.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/19  01:00:00,3.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/19  02:00:00,3.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/19  03:00:00,2.375,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/19  04:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/19  05:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/19  06:00:00,2.0,0.0,0.0,0.0,5897289.928284483,41385398.90873409 
 03/19  07:00:00,2.0,0.0,0.0,0.0,6575985.9739331169,41385398.90873409 
 03/19  08:00:00,2.0,0.0,0.0,0.0,5870481.326110572,41385398.90873409 
 03/19  09:00:00,2.0,0.0,0.0,0.0,5225526.502100044,41385398.90873409 
 03/19  10:00:00,2.0,0.0,0.0,0.0,5173573.547439723,41385398.90873409 
 03/19  11:00:00,2.0,0.0,0.0,0.0,5173573.547439723,41385398.90873409 
 03/19  12:00:00,2.0,0.0,0.0,0.0,5173573.547439723,41385398.90873409 
 03/19  13:00:00,2.0,0.0,0.0,0.0,5173573.547439723,41385398.90873409 
 03/19  14:00:00,2.0,0.0,0.0,0.0,5173573.547439723,41385398.90873409 
 03/19  15:00:00,3.25,0.0,0.0,0.0,5173573.547439723,41385398.90873409 
 03/19  16:00:00,4.0,0.0,0.0,0.0,5173573.547439723,41385398.90873409 
 03/19  17:00:00,4.0,0.0,0.0,0.0,5179615.743675357,41385398.90873409 
 03/19  18:00:00,4.0,0.0,0.0,0.0,4407047.824845945,33399901.5013581 
 03/19  19:00:00,4.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/19  20:00:00,4.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/19  21:00:00,3.375,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/19  22:00:00,3.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/19  23:00:00,3.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/19  24:00:00,3.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/20  01:00:00,3.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/20  02:00:00,3.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/20  03:00:00,2.375,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/20  04:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/20  05:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/20  06:00:00,2.0,0.0,245443.5320355784,209814780.44967557,10829279.40873432,55180531.87831212 
 03/20  07:00:00,2.0,0.0,0.0,201685107.82695586,39455915.84359869,95796493.41677365 
 03/20  08:00:00,2.0,0.0,118467.55176824809,220532881.40523739,109571751.06830237,204227663.7591693 
 03/20  09:00:00,1.375,0.0,0.0,220052382.26477108,95769557.39654807,174055806.61631219 
 03/20  10:00:00,1.0,0.0,0.0,223626834.09123389,93290340.7710568,167093070.35257594 
 03/20  11:00:00,1.0,0.0,0.0,236328770.48006375,93124323.85391507,174055806.61631219 
 03/20  12:00:00,1.0,0.0,0.0,237423875.5154927,93124323.85391507,177667514.30607478 
 03/20  13:00:00,1.0,0.0,0.0,260404474.7725871,93124323.85391507,179858086.8360924 
 03/20  14:00:00,1.0,0.0,0.0,261257341.67331106,93124323.85391507,167093070.35257594 
 03/20  15:00:00,1.625,0.0,0.0,265177103.05437315,93124323.85391507,167093070.35257594 
 03/20  16:00:00,2.0,0.0,0.0,272821192.23239168,93124323.85391507,177537174.74818034 
 03/20  17:00:00,2.0,0.0,0.0,233048380.5120955,52139696.71317959,140923939.57316489 
 03/20  18:00:00,2.0,0.0,0.0,209338857.48407967,32766260.94999008,69106004.40578464 
 03/20  19:00:00,2.0,0.0,0.0,197178510.8671745,38941742.64516637,59822356.05413629 
 03/20  20:00:00,2.0,0.0,0.0,187524186.40159358,26303943.895732467,59822356.05413629 
 03/20  21:00:00,2.0,0.0,0.0,182781989.46032913,26303943.895732467,55180531.87831212 
 03/20  22:00:00,2.0,0.0,0.0,0.0,13151971.947866233,55180531.87831212 
 03/20  23:00:00,2.0,0.0,0.0,0.0,6575985.9739331169,55180531.87831212 
 03/20  24:00:00,2.0,0.0,0.0,0.0,4802369.727932371,44533202.00181078 
 03/21  01:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/21  02:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/21  03:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/21  04:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/21  05:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/21  06:00:00,2.0,0.0,1036033.0609856271,162696558.53759647,10829279.40873432,55180531.87831212 
 03/21  07:00:00,2.0,0.0,15329887.81162881,147531627.94077308,39455915.84359869,95796493.41677365 
 03/21  08:00:00,2.0,0.0,2482885.596468105,186224098.02563817,118367747.53079611,204227663.7591693 
 03/21  09:00:00,2.625,0.0,2323764.9028694557,184374669.57072938,116825227.93549912,174055806.61631219 
 03/21  10:00:00,3.0,0.0,1748172.0221995987,183655367.56104587,112197669.14960815,167093070.35257594 
 03/21  11:00:00,3.0,0.0,1347019.5847691387,189593339.9918778,110655149.55431117,174055806.61631219 
 03/21  12:00:00,3.0,0.0,14569348.594970124,179657298.28545479,103970227.6054622,177667514.30607478 
 03/21  13:00:00,3.0,0.0,959019.7764361128,194553174.16491858,103783194.59064785,179858086.8360924 
 03/21  14:00:00,3.0,0.0,932981.4809138319,189151417.31964428,103783194.59064785,167093070.35257594 
 03/21  15:00:00,4.25,0.0,937216.336552897,189801333.0363347,106634945.28964538,167093070.35257594 
 03/21  16:00:00,5.0,0.0,1347221.1233582427,196527875.9178048,112197669.14960815,177537174.74818034 
 03/21  17:00:00,5.0,0.0,15519227.017728106,164864332.21035943,63188993.747169528,140923939.57316489 
 03/21  18:00:00,5.0,0.0,2569071.0754989974,135436427.0878142,39455915.84359869,69106004.40578464 
 03/21  19:00:00,5.0,0.0,671407.4498728842,127051440.6225619,39455915.84359869,59822356.05413629 
 03/21  20:00:00,5.0,0.0,1438426.2460137478,120158126.46112168,26303943.895732467,59822356.05413629 
 03/21  21:00:00,3.125,0.0,1696364.7757266402,116039989.16338273,26303943.895732467,55180531.87831212 
 03/21  22:00:00,2.0,0.0,0.0,0.0,13151971.947866233,55180531.87831212 
 03/21  23:00:00,2.0,0.0,0.0,0.0,6575985.9739331169,55180531.87831212 
 03/21  24:00:00,2.0,0.0,0.0,0.0,4802369.727932371,44533202.00181078 
 03/22  01:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/22  02:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/22  03:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/22  04:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/22  05:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/22  06:00:00,2.0,0.0,3882336.602615406,120221441.41431111,10829279.40873432,55180531.87831212 
 03/22  07:00:00,2.0,0.0,27368965.618611918,95990777.77060217,39455915.84359869,95796493.41677365 
 03/22  08:00:00,2.0,0.0,9895365.13609554,148131747.99427218,115083380.83427823,204227663.7591693 
 03/22  09:00:00,2.0,0.0,4615833.401698686,146417901.55946709,100290404.6089266,174055806.61631219 
 03/22  10:00:00,2.0,0.0,3290250.8567904436,148800818.26225723,95353475.81783462,167093070.35257594 
 03/22  11:00:00,2.0,0.0,2361691.484193442,158330103.9190005,93498385.12746936,174055806.61631219 
 03/22  12:00:00,2.0,0.0,15948693.061205574,159189217.81211327,93124323.85391507,177667514.30607478 
 03/22  13:00:00,2.0,0.0,1209187.7185527909,169721388.4218467,93124323.85391507,179858086.8360924 
 03/22  14:00:00,2.0,0.0,84184.93639051885,168617522.7563397,93124323.85391507,167093070.35257594 
 03/22  15:00:00,2.625,0.0,0.0,172811135.4108216,93124323.85391507,167093070.35257594 
 03/22  16:00:00,3.0,0.0,0.0,182005590.53916929,94059500.818173,177537174.74818034 
 03/22  17:00:00,3.0,0.0,14718510.525512327,165312616.61808718,53349511.41475682,140923939.57316489 
 03/22  18:00:00,3.0,0.0,388286.08402121669,138680172.86884267,34993707.37156021,69106004.40578464 
 03/22  19:00:00,3.0,0.0,0.0,128863117.90827978,39356258.62810824,59822356.05413629 
 03/22  20:00:00,3.0,0.0,363306.0741557376,115935256.82286875,26303943.895732467,59822356.05413629 
 03/22  21:00:00,3.0,0.0,1474758.7366375447,106786920.36445728,26303943.895732467,55180531.87831212 
 03/22  22:00:00,3.0,0.0,0.0,0.0,13151971.947866233,55180531.87831212 
 03/22  23:00:00,3.0,0.0,0.0,0.0,6575985.9739331169,55180531.87831212 
 03/22  24:00:00,3.0,0.0,0.0,0.0,4802369.727932371,44533202.00181078 
 03/23  01:00:00,3.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/23  02:00:00,3.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/23  03:00:00,2.375,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/23  04:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/23  05:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/23  06:00:00,2.0,0.0,3729698.8487206439,115909944.01398558,10829279.40873432,55180531.87831212 
 03/23  07:00:00,2.0,0.0,29221103.35130745,89012395.69736454,39455915.84359869,95796493.41677365 
 03/23  08:00:00,2.0,0.0,9945347.16478022,144014721.02890105,114596358.49650875,204227663.7591693 
 03/23  09:00:00,2.0,0.0,4933967.233554572,144219183.04113899,99703597.22593272,174055806.61631219 
 03/23  10:00:00,2.0,0.0,3200700.4375095015,148652467.90906368,95072922.72855723,167093070.35257594 
 03/23  11:00:00,2.0,0.0,2164495.6790275659,160108713.57131238,93217839.17230365,174055806.61631219 
 03/23  12:00:00,2.0,0.0,14891597.14013502,163241225.9493081,93124323.85391507,177667514.30607478 
 03/23  13:00:00,2.0,0.0,393998.7739633427,175921304.9082656,93124323.85391507,179858086.8360924 
 03/23  14:00:00,2.0,0.0,0.0,174797046.249996,93124323.85391507,167093070.35257594 
 03/23  15:00:00,1.375,0.0,0.0,178790832.09272773,93124323.85391507,167093070.35257594 
 03/23  16:00:00,1.0,0.0,13424.314966480597,186850550.89225386,93778947.72889565,177537174.74818034 
 03/23  17:00:00,1.0,0.0,8993185.116841538,173596401.3234378,53265743.51729138,140923939.57316489 
 03/23  18:00:00,1.0,0.0,0.0,151502651.79137785,34793530.26446937,69106004.40578464 
 03/23  19:00:00,1.0,0.0,0.0,141748985.54525853,39356258.62810824,59822356.05413629 
 03/23  20:00:00,1.0,0.0,0.0,129734188.70628263,26303943.895732467,59822356.05413629 
 03/23  21:00:00,1.625,0.0,80917.42898571975,119181532.94933851,26303943.895732467,55180531.87831212 
 03/23  22:00:00,2.0,0.0,0.0,0.0,13151971.947866233,55180531.87831212 
 03/23  23:00:00,2.0,0.0,0.0,0.0,6575985.9739331169,55180531.87831212 
 03/23  24:00:00,2.0,0.0,0.0,0.0,4802369.727932371,44533202.00181078 
 03/24  01:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/24  02:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/24  03:00:00,0.75,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/24  04:00:00,0.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/24  05:00:00,0.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/24  06:00:00,0.0,0.0,1802828.551920825,141401751.51309235,10829279.40873432,55180531.87831212 
 03/24  07:00:00,0.0,0.0,21855089.24498167,107544670.23996891,39455915.84359869,95796493.41677365 
 03/24  08:00:00,0.0,0.0,5627311.234600155,160867101.75768794,116825227.93549912,204227663.7591693 
 03/24  09:00:00,0.625,0.0,3648498.5059336519,160858156.80906628,110094050.50986809,174055806.61631219 
 03/24  10:00:00,1.0,0.0,2272686.6735796194,161093694.93081666,100698155.40005385,167093070.35257594 
 03/24  11:00:00,1.0,0.0,1620163.048343686,169172629.90591619,96792480.173412,174055806.61631219 
 03/24  12:00:00,1.0,0.0,8791511.735426842,168677145.49387426,95368720.03168746,177667514.30607478 
 03/24  13:00:00,1.0,0.0,180969.4136924074,181591785.21806006,95368720.03168746,179858086.8360924 
 03/24  14:00:00,1.0,0.0,0.0,180655339.2609842,95368720.03168746,167093070.35257594 
 03/24  15:00:00,1.625,0.0,0.0,187073952.06483013,95519502.24712524,167093070.35257594 
 03/24  16:00:00,2.0,0.0,0.0,199152293.2122337,97540614.61070667,177537174.74818034 
 03/24  17:00:00,2.0,0.0,0.0,188353013.44324429,57480161.80306664,140923939.57316489 
 03/24  18:00:00,2.0,0.0,0.0,168147320.08725105,37846958.10464141,69106004.40578464 
 03/24  19:00:00,2.0,0.0,0.0,157849118.0230564,39455915.84359869,59822356.05413629 
 03/24  20:00:00,2.0,0.0,0.0,146066757.4074004,26303943.895732467,59822356.05413629 
 03/24  21:00:00,0.75,0.0,0.0,137846990.6267046,26303943.895732467,55180531.87831212 
 03/24  22:00:00,0.0,0.0,0.0,0.0,13151971.947866233,55180531.87831212 
 03/24  23:00:00,0.0,0.0,0.0,0.0,6575985.9739331169,55180531.87831212 
 03/24  24:00:00,0.0,0.0,0.0,0.0,4802369.727932371,44533202.00181078 
 03/25  01:00:00,0.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/25  02:00:00,0.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/25  03:00:00,0.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/25  04:00:00,0.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/25  05:00:00,0.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/25  06:00:00,0.0,0.0,525611.320725247,171362261.75896148,10829279.40873432,55180531.87831212 
 03/25  07:00:00,0.0,0.0,2508838.014665016,138579970.15817745,13129824.447208023,73747828.58160882 
 03/25  08:00:00,0.0,0.0,0.0,149525844.5099967,35222887.95666342,85222049.46327476 
 03/25  09:00:00,0.625,0.0,0.0,159797899.95712535,31422507.924083529,93345241.77096707 
 03/25  10:00:00,1.0,0.0,0.0,169730930.75242079,31041441.284638365,89863873.63909894 
 03/25  11:00:00,1.0,0.0,0.0,178252955.37088347,31041441.284638365,97987065.94679125 
 03/25  12:00:00,1.0,0.0,0.0,180238908.63006217,15520720.642319182,72652542.31660003 
 03/25  13:00:00,1.0,0.0,0.0,183986851.77604143,15520720.642319182,63368893.96495168 
 03/25  14:00:00,1.0,0.0,0.0,184184132.519446,15520720.642319182,57566613.74517146 
 03/25  15:00:00,2.25,0.0,0.0,181308812.27052696,15520720.642319182,52924789.569347288 
 03/25  16:00:00,3.0,0.0,0.0,181790934.81027214,15520720.642319182,54085245.61330333 
 03/25  17:00:00,3.0,0.0,0.0,185671699.6429452,5179615.743675357,48348135.17247035 
 03/25  18:00:00,3.0,0.0,0.0,0.0,5314027.269838482,41385398.90873409 
 03/25  19:00:00,3.0,0.0,0.0,0.0,4676724.764031,33399901.5013581 
 03/25  20:00:00,3.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/25  21:00:00,2.375,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/25  22:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/25  23:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/25  24:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/26  01:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/26  02:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/26  03:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/26  04:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/26  05:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/26  06:00:00,2.0,0.0,0.0,0.0,5897289.928284483,41385398.90873409 
 03/26  07:00:00,2.0,0.0,0.0,0.0,6575985.9739331169,41385398.90873409 
 03/26  08:00:00,2.0,0.0,0.0,0.0,5874509.456934327,41385398.90873409 
 03/26  09:00:00,2.0,0.0,0.0,0.0,5257545.175665837,41385398.90873409 
 03/26  10:00:00,2.0,0.0,0.0,0.0,5173573.547439723,41385398.90873409 
 03/26  11:00:00,2.0,0.0,0.0,0.0,5173573.547439723,41385398.90873409 
 03/26  12:00:00,2.0,0.0,0.0,0.0,5173573.547439723,41385398.90873409 
 03/26  13:00:00,2.0,0.0,0.0,0.0,5173573.547439723,41385398.90873409 
 03/26  14:00:00,2.0,0.0,0.0,0.0,5173573.547439723,41385398.90873409 
 03/26  15:00:00,3.875,0.0,0.0,0.0,5173573.547439723,41385398.90873409 
 03/26  16:00:00,5.0,0.0,0.0,0.0,5173573.547439723,41385398.90873409 
 03/26  17:00:00,5.0,0.0,0.0,0.0,5181629.809087234,41385398.90873409 
 03/26  18:00:00,5.0,0.0,0.0,0.0,4416120.906561374,33399901.5013581 
 03/26  19:00:00,5.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/26  20:00:00,5.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/26  21:00:00,3.75,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/26  22:00:00,3.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/26  23:00:00,3.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/26  24:00:00,3.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 03/27  01:00:00,3.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/27  02:00:00,3.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/27  03:00:00,2.375,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/27  04:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/27  05:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 03/27  06:00:00,2.0,0.0,342635.4838368505,205299243.62545539,10829279.40873432,55180531.87831212 
 03/27  07:00:00,2.0,0.0,0.0,196591589.4803963,39041399.86065682,95796493.41677365 
 03/27  08:00:00,2.0,0.0,239992.93748396668,216327293.89439643,103786194.38966294,204227663.7591693 
 03/27  09:00:00,3.25,0.0,0.0,214770318.14916004,93965961.71941221,174055806.61631219 
 03/27  10:00:00,4.0,0.0,0.0,219332620.24898423,93124323.85391507,167093070.35257594 
 03/27  11:00:00,4.0,0.0,0.0,234776657.63619749,93124323.85391507,174055806.61631219 
 03/27  12:00:00,4.0,0.0,0.0,243809702.3438897,93124323.85391507,177667514.30607478 
 03/27  13:00:00,4.0,0.0,0.0,273285589.20796158,93124323.85391507,179858086.8360924 
 03/27  14:00:00,4.0,0.0,0.0,278368946.9521157,93124323.85391507,167093070.35257594 
 03/27  15:00:00,3.375,0.0,0.0,282975276.1502191,93124323.85391507,167093070.35257594 
 03/27  16:00:00,3.0,0.0,0.0,288636663.9186362,93124323.85391507,177537174.74818034 
 03/27  17:00:00,3.0,0.0,0.0,238849937.068673,51796157.436753619,140923939.57316489 
 03/27  18:00:00,3.0,0.0,0.0,218642072.2988034,31814814.707547644,69106004.40578464 
 03/27  19:00:00,3.0,0.0,0.0,209627061.1355627,38348359.691472288,59822356.05413629 
 03/27  20:00:00,3.0,0.0,0.0,201948356.56156302,26303943.895732467,59822356.05413629 
 03/27  21:00:00,3.0,0.0,0.0,196066999.85751916,26303943.895732467,55180531.87831212 
 03/27  22:00:00,3.0,0.0,0.0,0.0,13151971.947866233,55180531.87831212 
 03/27  23:00:00,3.0,0.0,0.0,0.0,6575985.9739331169,55180531.87831212 
