Date/Time,Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 03/02  14:00:00,15347123.160794538,0.0,52381625.74000034,36126625.763295 
 03/02  15:00:00,14714908.513557639,0.0,52961276.81843413,36126625.763295 
 03/02  16:00:00,15629714.955692605,0.0,55562258.39049807,36126625.763295 
 03/02  17:00:00,18111959.875696415,0.0,58181846.624017249,36126625.763295 
 03/02  18:00:00,24135692.34705907,0.0,51342155.384672109,10683204.881647502 
 03/02  19:00:00,0.0,0.0,5154796.197385712,9071659.785901502 
 03/02  20:00:00,19713430.20303303,0.0,3747234.491921158,9071659.785901502 
 03/02  21:00:00,22331817.716109676,0.0,3747234.491921158,9071659.785901502 
 03/02  22:00:00,23832405.16878059,0.0,3747234.491921158,9071659.785901502 
 03/02  23:00:00,38639024.90367202,0.0,3747234.491921158,9071659.785901502 
 03/02  24:00:00,34544454.30613382,0.0,3747234.491921158,9071659.785901502 
 03/03  01:00:00,27156881.314303645,0.0,3747234.491921158,9071659.785901502 
 03/03  02:00:00,39015463.20583739,0.0,3747234.491921158,9071659.785901502 
 03/03  03:00:00,33726020.27788573,0.0,3747234.491921158,9071659.785901502 
 03/03  04:00:00,24321030.184822408,0.0,3747234.491921158,9071659.785901502 
 03/03  05:00:00,39644513.27273168,0.0,3747234.491921158,9071659.785901502 
 03/03  06:00:00,40385259.20969579,0.0,3747234.491921158,9071659.785901502 
 03/03  07:00:00,49897191.54043029,0.0,8012822.756589862,9361966.1289885 
 03/03  08:00:00,63727571.92848511,0.0,48567602.162654828,10683204.881647502 
 03/03  09:00:00,31771768.261420415,0.0,54267447.84985873,36126625.763295 
 03/03  10:00:00,19833682.419480139,0.0,46009231.063326749,36126625.763295 
 03/03  11:00:00,17333767.04171536,0.0,41792815.10909149,36126625.763295 
 03/03  12:00:00,17951746.862143786,0.0,38053146.55274883,36126625.763295 
 03/03  13:00:00,18885211.479979196,0.0,40441338.0445393,13589930.1374973 
 03/03  14:00:00,15338984.164605862,0.0,44240656.88666273,36126625.763295 
 03/03  15:00:00,13760355.781107594,0.0,43466875.682626988,36126625.763295 
 03/03  16:00:00,11624598.426544685,0.0,56222006.53820789,36126625.763295 
 03/03  17:00:00,13281215.835739676,0.0,56338432.681902568,36126625.763295 
 03/03  18:00:00,20240778.519512446,0.0,51607146.486991409,10683204.881647502 
 03/03  19:00:00,12193764.298549088,0.0,5154796.197385712,9071659.785901502 
 03/03  20:00:00,25302148.663812989,0.0,3747234.491921158,9071659.785901502 
 03/03  21:00:00,23190607.44376065,0.0,3747234.491921158,9071659.785901502 
 03/03  22:00:00,23001252.083072686,0.0,3747234.491921158,9071659.785901502 
 03/03  23:00:00,35503557.00761334,0.0,3747234.491921158,9071659.785901502 
 03/03  24:00:00,35424706.688762519,0.0,3747234.491921158,9071659.785901502 
 03/04  01:00:00,22892604.62473823,0.0,3747234.491921158,1691551.7859015002 
 03/04  02:00:00,36499686.49368697,0.0,3747234.491921158,1691551.7859015002 
 03/04  03:00:00,33294983.58251016,0.0,3747234.491921158,1691551.7859015002 
 03/04  04:00:00,23926539.713276619,0.0,3747234.491921158,1691551.7859015002 
 03/04  05:00:00,36956148.743105,0.0,3747234.491921158,1691551.7859015002 
 03/04  06:00:00,30507829.19012547,0.0,3747234.491921158,1691551.7859015002 
 03/04  07:00:00,22359467.3375847,0.0,3747234.491921158,1691551.7859015002 
 03/04  08:00:00,35007298.99742166,0.0,3747234.491921158,1691551.7859015002 
 03/04  09:00:00,24323326.103199427,0.0,3747234.491921158,1691551.7859015002 
 03/04  10:00:00,15134306.585100949,0.0,3747234.491921158,1691551.7859015002 
 03/04  11:00:00,9583164.709997269,7200.523008946948,3747234.491921158,1691551.7859015002 
 03/04  12:00:00,6072651.032996124,0.0,3747234.491921158,1691551.7859015002 
 03/04  13:00:00,1191786.2490128936,5677.556950332837,3747234.491921158,1691551.7859015002 
 03/04  14:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 03/04  15:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 03/04  16:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 03/04  17:00:00,7397184.450609338,16961.97735656387,3747234.491921158,1691551.7859015002 
 03/04  18:00:00,19550675.87875145,0.0,3747234.491921158,1691551.7859015002 
 03/04  19:00:00,26375439.361323604,0.0,3747234.491921158,1691551.7859015002 
 03/04  20:00:00,23211351.929059678,0.0,3747234.491921158,1691551.7859015002 
 03/04  21:00:00,33541264.237401755,0.0,3747234.491921158,1691551.7859015002 
 03/04  22:00:00,33907467.66728468,0.0,3747234.491921158,1691551.7859015002 
 03/04  23:00:00,24228368.632971437,0.0,3747234.491921158,1691551.7859015002 
 03/04  24:00:00,33545356.029879273,0.0,3747234.491921158,1691551.7859015002 
 03/05  01:00:00,34268015.71074483,0.0,3747234.491921158,9071659.785901502 
 03/05  02:00:00,24738088.71876207,0.0,3747234.491921158,9071659.785901502 
 03/05  03:00:00,35945385.15680945,0.0,3747234.491921158,9071659.785901502 
 03/05  04:00:00,37951579.34878565,0.0,3747234.491921158,9071659.785901502 
 03/05  05:00:00,27099495.539544796,0.0,3747234.491921158,9071659.785901502 
 03/05  06:00:00,37186357.12335633,0.0,3747234.491921158,9071659.785901502 
 03/05  07:00:00,62613449.77726855,0.0,8012822.756589862,9361966.1289885 
 03/05  08:00:00,62550034.25045612,0.0,48162024.10840906,10683204.881647502 
 03/05  09:00:00,37086294.079338099,0.0,50955496.94333622,36126625.763295 
 03/05  10:00:00,26971395.579679535,0.0,56790288.22678846,36126625.763295 
 03/05  11:00:00,22891835.312272036,0.0,50665753.045811999,36126625.763295 
 03/05  12:00:00,18803025.706039728,0.0,39813570.665962059,36126625.763295 
 03/05  13:00:00,24882623.957424269,0.0,41469519.144521769,13589930.1374973 
 03/05  14:00:00,15709696.899043126,371848.29473093125,37127321.27361184,36126625.763295 
 03/05  15:00:00,14392078.274273895,1108223.2780940526,44126623.830336797,36126625.763295 
 03/05  16:00:00,13770485.092612945,1696068.513291894,52703349.750457759,36126625.763295 
 03/05  17:00:00,17293965.292901029,474737.7057929289,58860999.12899697,36126625.763295 
 03/05  18:00:00,39069151.08091951,0.0,51694473.10025573,10683204.881647502 
 03/05  19:00:00,20824369.55926434,0.0,5154796.197385712,9071659.785901502 
 03/05  20:00:00,28749998.212925257,0.0,3747234.491921158,9071659.785901502 
 03/05  21:00:00,20944350.78326384,0.0,3747234.491921158,9071659.785901502 
 03/05  22:00:00,37150985.20293146,0.0,3747234.491921158,9071659.785901502 
 03/05  23:00:00,35129910.01566385,0.0,3747234.491921158,9071659.785901502 
 03/05  24:00:00,23931865.287326747,0.0,3747234.491921158,9071659.785901502 
 03/06  01:00:00,37025030.70199001,0.0,3747234.491921158,9071659.785901502 
 03/06  02:00:00,45623976.986771319,0.0,3747234.491921158,9071659.785901502 
 03/06  03:00:00,31050427.577260816,0.0,3747234.491921158,9071659.785901502 
 03/06  04:00:00,46209469.395711887,0.0,3747234.491921158,9071659.785901502 
 03/06  05:00:00,44426479.924236308,0.0,3747234.491921158,9071659.785901502 
 03/06  06:00:00,30497867.37690451,0.0,3747234.491921158,9071659.785901502 
 03/06  07:00:00,71371175.73762393,0.0,8012822.756589862,9361966.1289885 
 03/06  08:00:00,67949405.60973518,0.0,48567602.162654828,10683204.881647502 
 03/06  09:00:00,32134819.958507249,0.0,55418499.118957538,36126625.763295 
 03/06  10:00:00,17717414.967833915,518444.30286952466,62580052.512694317,36126625.763295 
 03/06  11:00:00,16557332.055042137,0.0,51139247.20152279,36126625.763295 
 03/06  12:00:00,16002595.577450119,0.0,41132793.031533818,36126625.763295 
 03/06  13:00:00,19854218.07197945,0.0,52266363.404829997,13589930.1374973 
 03/06  14:00:00,16136751.165406229,0.0,57368295.72624167,36126625.763295 
 03/06  15:00:00,14112471.430715666,0.0,59304906.25917467,36126625.763295 
 03/06  16:00:00,12190461.102191244,0.0,64908690.482929367,36126625.763295 
 03/06  17:00:00,12097639.684959615,0.0,62644848.79963857,36126625.763295 
 03/06  18:00:00,21264274.41213104,0.0,51077164.2823528,10683204.881647502 
 03/06  19:00:00,6791569.57100602,0.0,5154796.197385712,9071659.785901502 
 03/06  20:00:00,11697080.709683817,0.0,3747234.491921158,9071659.785901502 
 03/06  21:00:00,24650973.871540063,0.0,3747234.491921158,9071659.785901502 
 03/06  22:00:00,31266222.394035739,0.0,3747234.491921158,9071659.785901502 
 03/06  23:00:00,23041104.998657347,0.0,3747234.491921158,9071659.785901502 
 03/06  24:00:00,42388830.27500918,0.0,3747234.491921158,9071659.785901502 
 03/07  01:00:00,35363315.918198447,0.0,3747234.491921158,9071659.785901502 
 03/07  02:00:00,24773651.224201014,0.0,3747234.491921158,9071659.785901502 
 03/07  03:00:00,38293896.91525112,0.0,3747234.491921158,9071659.785901502 
 03/07  04:00:00,37504135.52360383,0.0,3747234.491921158,9071659.785901502 
 03/07  05:00:00,29721461.435329178,0.0,3747234.491921158,9071659.785901502 
 03/07  06:00:00,46203705.10004961,0.0,3747234.491921158,9071659.785901502 
 03/07  07:00:00,69779230.92480414,0.0,8012822.756589862,9361966.1289885 
 03/07  08:00:00,59640040.87820406,0.0,50740890.178589928,10683204.881647502 
 03/07  09:00:00,23497090.99696357,0.0,59907921.630651179,36126625.763295 
 03/07  10:00:00,18744123.32215681,0.0,60964344.20067513,36126625.763295 
 03/07  11:00:00,18417456.166912714,0.0,54657903.98927292,36126625.763295 
 03/07  12:00:00,19426191.386416265,0.0,50589457.07841351,36126625.763295 
 03/07  13:00:00,20958047.419486919,0.0,50836909.084809828,13589930.1374973 
 03/07  14:00:00,18578650.943153599,0.0,52893404.844334308,36126625.763295 
 03/07  15:00:00,14521032.421447125,0.0,54978532.280338879,36126625.763295 
 03/07  16:00:00,11392826.056346406,0.0,58421167.03053839,36126625.763295 
 03/07  17:00:00,12129818.279637117,0.0,61383565.576091367,36126625.763295 
 03/07  18:00:00,21087390.4100086,124501.44365113511,50989837.66908848,10683204.881647502 
 03/07  19:00:00,13236523.835419734,0.0,5154796.197385712,9071659.785901502 
 03/07  20:00:00,26592478.006951237,0.0,3747234.491921158,9071659.785901502 
 03/07  21:00:00,30091795.89306463,0.0,3747234.491921158,9071659.785901502 
 03/07  22:00:00,27033407.358923384,0.0,3747234.491921158,9071659.785901502 
 03/07  23:00:00,44029360.53920244,0.0,3747234.491921158,9071659.785901502 
 03/07  24:00:00,43492030.85841179,0.0,3747234.491921158,9071659.785901502 
 03/08  01:00:00,34126409.189089279,0.0,3747234.491921158,9071659.785901502 
 03/08  02:00:00,49740174.54225254,0.0,3747234.491921158,9071659.785901502 
 03/08  03:00:00,48170664.42638247,0.0,3747234.491921158,9071659.785901502 
 03/08  04:00:00,35403795.270984929,0.0,3747234.491921158,9071659.785901502 
 03/08  05:00:00,47605114.41777061,0.0,3747234.491921158,9071659.785901502 
 03/08  06:00:00,45679251.74871578,0.0,3747234.491921158,9071659.785901502 
 03/08  07:00:00,59884871.550835687,0.0,8012822.756589862,9361966.1289885 
 03/08  08:00:00,71757477.44406997,0.0,47092871.00896308,10683204.881647502 
 03/08  09:00:00,35525910.514418359,0.0,51499616.64312839,36126625.763295 
 03/08  10:00:00,20150036.542656147,468308.8291678363,50259583.00461191,36126625.763295 
 03/08  11:00:00,16866326.072743108,2639822.524189614,41462119.24574629,36126625.763295 
 03/08  12:00:00,15151423.904330042,909362.5283703599,37393398.40503901,36126625.763295 
 03/08  13:00:00,19908128.798036376,0.0,36931934.764114867,13589930.1374973 
 03/08  14:00:00,14397970.557461001,0.0,40793947.10473782,36126625.763295 
 03/08  15:00:00,13129337.660667057,0.0,46325784.3226673,36126625.763295 
 03/08  16:00:00,12569449.96559912,0.0,53473055.9227681,36126625.763295 
 03/08  17:00:00,13870251.551028822,0.0,55077149.45835536,36126625.763295 
 03/08  18:00:00,33027913.71430671,87854.17124445466,51577033.86172785,10683204.881647502 
 03/08  19:00:00,21329310.349362736,0.0,5154796.197385712,9071659.785901502 
 03/08  20:00:00,32433466.174369676,0.0,3747234.491921158,9071659.785901502 
 03/08  21:00:00,24019769.116604389,0.0,3747234.491921158,9071659.785901502 
 03/08  22:00:00,41339440.73400035,0.0,3747234.491921158,9071659.785901502 
 03/08  23:00:00,41170763.49324061,0.0,3747234.491921158,9071659.785901502 
 03/08  24:00:00,27470614.800029324,0.0,3747234.491921158,9071659.785901502 
 03/09  01:00:00,37618987.9849137,0.0,3747234.491921158,9071659.785901502 
 03/09  02:00:00,41558802.986386667,0.0,3747234.491921158,9071659.785901502 
 03/09  03:00:00,31007946.867415616,0.0,3747234.491921158,9071659.785901502 
 03/09  04:00:00,43293631.58454715,0.0,3747234.491921158,9071659.785901502 
 03/09  05:00:00,42607141.13589279,0.0,3747234.491921158,9071659.785901502 
 03/09  06:00:00,32033247.93209353,0.0,3747234.491921158,9071659.785901502 
 03/09  07:00:00,67043873.41671086,0.0,8012822.756589862,9361966.1289885 
 03/09  08:00:00,66789156.89085732,0.0,50377947.73643081,10683204.881647502 
 03/09  09:00:00,38932899.613394048,0.0,56900246.25140153,36126625.763295 
 03/09  10:00:00,26739332.019800094,0.0,56680056.27234005,36126625.763295 
 03/09  11:00:00,19192470.290110537,0.0,41792541.179243627,36126625.763295 
 03/09  12:00:00,15617886.512407948,11374.731389850604,37393398.40503901,36126625.763295 
 03/09  13:00:00,20216493.833825157,0.0,38318567.40438439,13589930.1374973 
 03/09  14:00:00,14109754.643832716,0.0,37897027.44592219,36126625.763295 
 03/09  15:00:00,13104368.806422646,0.0,45006288.02724768,36126625.763295 
 03/09  16:00:00,12849590.214856949,1276898.1775538307,57761418.88282858,36126625.763295 
 03/09  17:00:00,16273178.518901185,998214.3728963088,60122282.35254416,36126625.763295 
 03/09  18:00:00,35740941.72469186,0.0,51224716.146144229,10683204.881647502 
 03/09  19:00:00,19096046.279936356,0.0,5154796.197385712,9071659.785901502 
 03/09  20:00:00,29859360.71073549,0.0,3747234.491921158,9071659.785901502 
 03/09  21:00:00,22139141.634682929,0.0,3747234.491921158,9071659.785901502 
 03/09  22:00:00,38415452.864413198,0.0,3747234.491921158,9071659.785901502 
 03/09  23:00:00,37166840.86414707,0.0,3747234.491921158,9071659.785901502 
 03/09  24:00:00,24761538.051261877,0.0,3747234.491921158,9071659.785901502 
 03/10  01:00:00,39820531.41048421,0.0,3747234.491921158,9071659.785901502 
 03/10  02:00:00,39950906.64365042,0.0,3747234.491921158,9071659.785901502 
 03/10  03:00:00,29777016.5567829,0.0,3747234.491921158,9071659.785901502 
 03/10  04:00:00,43617450.866260748,0.0,3747234.491921158,9071659.785901502 
 03/10  05:00:00,34456915.715457,0.0,3747234.491921158,9071659.785901502 
 03/10  06:00:00,24275252.38799411,0.0,3747234.491921158,9071659.785901502 
 03/10  07:00:00,65641193.30103788,0.0,8012822.756589862,9361966.1289885 
 03/10  08:00:00,55760891.567763689,0.0,50921269.740414578,10683204.881647502 
 03/10  09:00:00,34073012.0301089,0.0,58950913.93437685,36126625.763295 
 03/10  10:00:00,26148181.954328628,0.0,58989448.71911896,36126625.763295 
 03/10  11:00:00,21501874.472769269,0.0,51325501.19352181,36126625.763295 
 03/10  12:00:00,18824583.209507806,0.0,45531387.94604269,36126625.763295 
 03/10  13:00:00,18569678.56060089,0.0,44459343.657019387,13589930.1374973 
 03/10  14:00:00,16342572.048616136,0.0,49050044.73379281,36126625.763295 
 03/10  15:00:00,16842479.528221944,0.0,53448365.71845383,36126625.763295 
 03/10  16:00:00,17526797.4149947,0.0,60854112.246226739,36126625.763295 
 03/10  17:00:00,26716895.671734319,0.0,63510937.8964104,36126625.763295 
 03/10  18:00:00,38372979.46388514,0.0,52046790.81583935,10683204.881647502 
 03/10  19:00:00,23056033.7708593,0.0,5154796.197385712,9071659.785901502 
 03/10  20:00:00,32262509.733326809,0.0,3747234.491921158,9071659.785901502 
 03/10  21:00:00,25093924.396445007,0.0,3747234.491921158,9071659.785901502 
 03/10  22:00:00,44371333.61407934,0.0,3747234.491921158,9071659.785901502 
 03/10  23:00:00,45836411.494377788,0.0,3747234.491921158,9071659.785901502 
 03/10  24:00:00,31669697.809942806,0.0,3747234.491921158,9071659.785901502 
 03/11  01:00:00,49111332.02067751,0.0,3747234.491921158,1691551.7859015002 
 03/11  02:00:00,49000740.04973212,0.0,3747234.491921158,1691551.7859015002 
 03/11  03:00:00,33459852.439861638,0.0,3747234.491921158,1691551.7859015002 
 03/11  04:00:00,51375690.83119553,0.0,3747234.491921158,1691551.7859015002 
 03/11  05:00:00,50499056.1951586,0.0,3747234.491921158,1691551.7859015002 
 03/11  06:00:00,33639731.90218767,0.0,3747234.491921158,1691551.7859015002 
 03/11  07:00:00,50455655.86678402,0.0,3747234.491921158,1691551.7859015002 
 03/11  08:00:00,35670880.43868388,0.0,3747234.491921158,1691551.7859015002 
 03/11  09:00:00,14806265.345877007,0.0,3747234.491921158,1691551.7859015002 
 03/11  10:00:00,14369953.051006372,0.0,3747234.491921158,1691551.7859015002 
 03/11  11:00:00,6586957.34444271,0.0,3747234.491921158,1691551.7859015002 
 03/11  12:00:00,1363261.4875283847,0.0,3747234.491921158,1691551.7859015002 
 03/11  13:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 03/11  14:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 03/11  15:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 03/11  16:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 03/11  17:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 03/11  18:00:00,7560612.140533689,8120.243731766459,3747234.491921158,1691551.7859015002 
 03/11  19:00:00,29644329.941308775,0.0,3747234.491921158,1691551.7859015002 
 03/11  20:00:00,25382885.52495485,0.0,3747234.491921158,1691551.7859015002 
 03/11  21:00:00,38230836.353668387,0.0,3747234.491921158,1691551.7859015002 
 03/11  22:00:00,33687624.25085567,0.0,3747234.491921158,1691551.7859015002 
 03/11  23:00:00,25008391.02125251,0.0,3747234.491921158,1691551.7859015002 
 03/11  24:00:00,37277180.26025919,0.0,3747234.491921158,1691551.7859015002 
 03/12  01:00:00,36678861.029704269,0.0,3747234.491921158,9071659.785901502 
 03/12  02:00:00,28152621.301646867,0.0,3747234.491921158,9071659.785901502 
 03/12  03:00:00,39633316.54850032,0.0,3747234.491921158,9071659.785901502 
 03/12  04:00:00,35357646.173011068,0.0,3747234.491921158,9071659.785901502 
 03/12  05:00:00,26865189.07942636,0.0,3747234.491921158,9071659.785901502 
 03/12  06:00:00,62739334.12821603,0.0,8012822.756589862,9361966.1289885 
 03/12  07:00:00,63599282.04837355,0.0,50921269.740414578,10683204.881647502 
 03/12  08:00:00,31833002.96876823,0.0,64772221.119957599,36126625.763295 
 03/12  09:00:00,20552927.26747167,0.0,65916804.27001869,36126625.763295 
 03/12  10:00:00,19826604.963869886,0.0,60816101.22745143,36126625.763295 
 03/12  11:00:00,19707913.37649913,0.0,53888197.81696257,36126625.763295 
 03/12  12:00:00,21132133.463804347,0.0,49517412.7893902,13589930.1374973 
